customerID,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
9432-VOFYX,Month-to-month,Yes,Electronic check,70.8,1207
8049-WJCLQ,Month-to-month,No,Mailed check,60.2,563.5
6586-PSJOX,One year,No,Credit card (automatic),55.2,864.55
2460-FPSYH,Month-to-month,Yes,Electronic check,55.8,2109.35
9705-ZJBCG,One year,No,Bank transfer (automatic),54.15,701.05
4818-DRBQT,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25
1320-HTRDR,Month-to-month,Yes,Electronic check,75.5,220.6
6847-KJLTS,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8
9670-BPNXF,One year,Yes,Credit card (automatic),62.55,2796.45
3913-FCUUW,Two year,Yes,Bank transfer (automatic),70.45,5165.7
3301-VKTGC,One year,Yes,Bank transfer (automatic),85.5,5696.6
1493-AMTIE,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2
9555-SAHUZ,Month-to-month,No,Electronic check,54.5,2076.05
0816-TSPHQ,Month-to-month,No,Mailed check,20.75,44.2
9932-WBWIK,Month-to-month,No,Mailed check,20.35,215.25
4619-EVPHY,One year,Yes,Bank transfer (automatic),91.0,1859.5
5286-YHCVC,Two year,Yes,Bank transfer (automatic),104.8,7470.1
6424-ELEYH,Month-to-month,Yes,Credit card (automatic),74.75,229.5
4391-RESHN,Month-to-month,Yes,Mailed check,104.05,2470.1
9115-YQHGA,Month-to-month,Yes,Electronic check,51.1,2092.9
4462-CYWMH,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55
8963-MQVYN,Month-to-month,Yes,Electronic check,20.55,469.85
2458-EOMRE,Month-to-month,No,Bank transfer (automatic),64.05,733.95
9334-GWGOW,Month-to-month,Yes,Electronic check,74.85,485.25
6821-BUXUX,Month-to-month,Yes,Electronic check,96.65,1244.5
5028-HTLJB,Month-to-month,No,Mailed check,20.05,20.05
9801-GDWGV,Month-to-month,Yes,Electronic check,103.45,3994.45
6542-LWGXJ,Month-to-month,No,Mailed check,25.0,78.25
5567-GZKQY,Two year,No,Credit card (automatic),20.3,1131.5
1222-LRYKO,Month-to-month,No,Mailed check,26.35,184.05
2320-JRSDE,Month-to-month,Yes,Electronic check,19.9,19.9
2087-QAREY,Month-to-month,Yes,Mailed check,54.7,1178.75
0601-WZHJF,Month-to-month,No,Electronic check,46.35,667.7
4423-JWZJN,One year,No,Credit card (automatic),90.25,5629.15
5143-WMWOG,Month-to-month,No,Electronic check,19.95,19.95
6490-FGZAT,Month-to-month,No,Mailed check,20.65,109.3
5393-RXQSZ,Month-to-month,No,Electronic check,79.6,79.6
7452-FOLON,One year,No,Bank transfer (automatic),25.45,958.45
2320-TZRRH,One year,No,Mailed check,19.5,403.15
0231-LXVAP,Month-to-month,Yes,Electronic check,75.9,75.9
9444-JTXHZ,Month-to-month,No,Electronic check,76.2,76.2
4942-VZZOM,One year,Yes,Credit card (automatic),66.15,4392.5
5510-BOIUJ,Month-to-month,No,Mailed check,19.25,19.25
7502-BNYGS,Month-to-month,Yes,Credit card (automatic),69.1,3168
4291-HYEBC,One year,Yes,Electronic check,39.1,1096.6
6147-CBCRA,Month-to-month,No,Mailed check,20.05,669.45
6047-SUHPR,One year,No,Electronic check,59.8,2343.85
4471-KXAUH,Month-to-month,Yes,Electronic check,84.3,3588.4
9752-ZNQUT,Month-to-month,Yes,Electronic check,48.6,48.6
7638-QVMVY,Month-to-month,Yes,Electronic check,79.0,522.95
1576-PFZIW,Two year,No,Credit card (automatic),105.35,7511.9
5666-MBJPT,Two year,Yes,Bank transfer (automatic),25.1,1725
7312-XSBAT,Month-to-month,No,Electronic check,49.75,49.75
3096-GKWEB,Month-to-month,Yes,Electronic check,94.75,1691.9
2371-JQHZZ,Month-to-month,Yes,Electronic check,93.0,2248.05
0674-GCDXG,Two year,Yes,Bank transfer (automatic),71.9,4479.2
1121-QSIVB,One year,Yes,Mailed check,77.55,3471.1
4396-KLSEH,Month-to-month,Yes,Electronic check,19.85,63
3244-DCJWY,Month-to-month,Yes,Electronic check,70.25,70.25
2824-MYYBN,Month-to-month,Yes,Electronic check,95.25,3314.15
0875-CABNR,Month-to-month,Yes,Credit card (automatic),84.6,865.55
6345-HOVES,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7
8318-LCNBW,One year,No,Credit card (automatic),53.15,1930.9
6469-QJKZW,Month-to-month,No,Electronic check,20.15,91.4
0147-ESWWR,Month-to-month,Yes,Electronic check,101.25,3949.15
1217-VASWC,One year,Yes,Bank transfer (automatic),100.55,4304
7812-FZHPE,Month-to-month,No,Mailed check,24.1,409.9
6370-ZVHDV,Two year,No,Bank transfer (automatic),25.3,1554.9
5915-DGNVC,One year,No,Electronic check,71.8,3472.05
6260-XLACS,One year,No,Mailed check,19.7,117.8
3566-CAAYU,Two year,No,Electronic check,49.85,3210.35
4983-CCWMC,Month-to-month,Yes,Mailed check,69.6,207.4
9103-CXVOK,Month-to-month,No,Electronic check,19.75,19.75
2896-TBNBE,One year,No,Electronic check,80.8,3132.75
4797-AXPXK,Month-to-month,Yes,Electronic check,60.0,60
5229-PRWKT,Month-to-month,Yes,Electronic check,86.55,649.65
6982-UQZLY,Month-to-month,Yes,Mailed check,20.85,20.85
2522-WLNSF,One year,No,Bank transfer (automatic),64.2,2106.3
3841-CONLJ,Month-to-month,No,Electronic check,35.0,35
5057-LCOUI,Month-to-month,Yes,Electronic check,50.75,2011.4
0193-ESZXP,One year,Yes,Credit card (automatic),105.5,6205.5
4475-NVTLU,Two year,No,Electronic check,19.2,903.7
4369-HTUIF,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6
9386-LDCZR,One year,Yes,Credit card (automatic),90.65,3882.3
9585-KKMFD,Two year,Yes,Mailed check,20.0,879.8
5399-ZIMKF,Month-to-month,Yes,Electronic check,74.65,383.65
0336-KXKFK,Two year,Yes,Credit card (automatic),61.2,4390.25
5619-XZZKR,One year,No,Mailed check,19.95,68.2
3948-FVVRP,Month-to-month,No,Mailed check,54.8,452.8
5327-XOKKY,Two year,Yes,Credit card (automatic),73.45,5329
0983-TATYJ,One year,Yes,Mailed check,51.45,1758.9
1813-JYWTO,Two year,No,Bank transfer (automatic),80.45,5737.6
0156-FVPTA,Month-to-month,Yes,Electronic check,54.2,1152.7
1984-FCOWB,One year,Yes,Electronic check,109.5,7674.55
0654-HMSHN,Month-to-month,No,Electronic check,104.4,2157.95
6719-OXYBR,Month-to-month,No,Electronic check,85.3,1219.85
3312-ZWLGF,Month-to-month,Yes,Electronic check,79.3,2414.55
6476-YHMGA,Month-to-month,No,Bank transfer (automatic),76.5,1155.6
5287-QWLKY,Month-to-month,Yes,Credit card (automatic),105.1,7548.1
0795-XCCTE,Two year,No,Bank transfer (automatic),25.4,1809.35
0168-XZKBB,Month-to-month,Yes,Electronic check,86.85,1564.4
3785-NRHYR,Month-to-month,No,Mailed check,19.65,19.65
5196-SGOAK,Month-to-month,Yes,Electronic check,75.7,75.7
4537-DKTAL,Month-to-month,No,Electronic check,45.55,84.4
7072-MBHEV,Month-to-month,Yes,Credit card (automatic),78.1,864.85
5602-BVFMK,One year,No,Mailed check,19.3,228.75
6297-NOOPG,Two year,Yes,Electronic check,110.5,7752.05
1891-UAWWU,Month-to-month,No,Electronic check,90.8,1951
8204-TIFGJ,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6
8050-DVOJX,Two year,No,Credit card (automatic),81.35,4060.9
6108-OQZDQ,Month-to-month,Yes,Electronic check,97.95,384.5
0363-QJVFX,Month-to-month,Yes,Credit card (automatic),108.15,3432.9
8903-XEBGX,Month-to-month,Yes,Electronic check,55.3,108.65
8169-SAEJD,Two year,No,Credit card (automatic),56.55,3952.65
9840-DVNDC,Month-to-month,Yes,Credit card (automatic),80.5,463.05
1089-XZWHH,Two year,Yes,Mailed check,19.7,494.05
2325-WINES,One year,Yes,Credit card (automatic),104.05,3416.85
6064-ZATLR,Two year,No,Bank transfer (automatic),52.85,1498.65
3096-JRDSO,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75
7824-PANSQ,Month-to-month,No,Bank transfer (automatic),80.65,4807.35
8042-JVNFH,Month-to-month,Yes,Mailed check,71.35,71.35
9648-BCHKM,Two year,Yes,Credit card (automatic),24.65,471.35
2888-ADFAO,Two year,Yes,Bank transfer (automatic),21.3,1041.8
8707-HOEDG,Two year,Yes,Electronic check,110.2,7689.8
3374-LXDEV,Month-to-month,No,Electronic check,89.4,1132.35
4072-IPYLT,Month-to-month,No,Credit card (automatic),51.05,1815
7167-PCEYD,Two year,Yes,Mailed check,19.8,1311.3
4936-YPJNK,Month-to-month,Yes,Mailed check,19.9,199.45
1580-BMCMR,Month-to-month,Yes,Electronic check,87.3,1637.3
4817-KEQSP,Two year,No,Bank transfer (automatic),19.85,1326.35
6408-WHTEF,Two year,Yes,Mailed check,89.4,6376.55
9251-AWQGT,Two year,No,Mailed check,20.0,935.9
8749-CLJXC,Month-to-month,No,Mailed check,20.05,20.05
7989-VCQOH,Month-to-month,No,Electronic check,83.25,1611.15
5049-GLYVG,Month-to-month,No,Mailed check,20.6,20.6
4199-QHJNM,Two year,No,Bank transfer (automatic),102.9,6989.7
8882-TLVRW,Two year,No,Mailed check,39.1,2779.5
5883-GTGVD,Month-to-month,Yes,Electronic check,99.95,1931.75
5135-GRQJV,Two year,Yes,Mailed check,114.5,8331.95
2384-OVPSA,Two year,No,Mailed check,20.2,735.9
1371-WEPDS,One year,No,Electronic check,55.8,2283.3
3580-GICBM,Two year,Yes,Mailed check,24.2,1445.2
4817-QRJSX,Month-to-month,Yes,Credit card (automatic),81.0,818.05
9730-DRTMJ,One year,Yes,Credit card (automatic),72.8,2333.05
4686-UXDML,Month-to-month,Yes,Credit card (automatic),99.85,1992.55
3349-ANQNH,One year,Yes,Electronic check,99.5,5890
2398-YPMUR,Month-to-month,Yes,Electronic check,70.15,916.75
0932-YIXYU,Two year,No,Credit card (automatic),20.25,1029.8
7480-SPLEF,Two year,Yes,Bank transfer (automatic),26.0,1796.55
7636-XUHWW,Month-to-month,Yes,Credit card (automatic),19.9,33.7
1431-CYWMH,Month-to-month,No,Bank transfer (automatic),19.05,454.05
5937-EORGB,Month-to-month,Yes,Electronic check,96.5,1392.25
6349-JDHQP,Two year,No,Credit card (automatic),19.85,1049.6
5539-HIVAK,Month-to-month,No,Mailed check,25.7,734.6
5847-MXBEO,One year,No,Mailed check,20.3,475.1
9985-MWVIX,Month-to-month,Yes,Mailed check,70.15,70.15
4583-PARNH,Month-to-month,Yes,Electronic check,91.55,1540.05
1116-FRYVH,Two year,No,Mailed check,39.4,1978.65
1421-HCERK,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8
9633-XQABV,Month-to-month,Yes,Electronic check,70.25,229.7
0716-BQNDX,Two year,No,Electronic check,93.75,5625.55
1265-XTECC,One year,Yes,Credit card (automatic),96.55,6581.9
1183-CANVH,One year,No,Bank transfer (automatic),60.0,1347.15
1972-XMUWV,Two year,Yes,Credit card (automatic),59.8,3808.2
8679-LZBMD,One year,Yes,Bank transfer (automatic),90.65,3974.15
3407-JMJQQ,Two year,Yes,Bank transfer (automatic),109.0,7661.8
6252-DFGTK,One year,No,Credit card (automatic),68.1,2479.25
1539-LNKHM,Month-to-month,No,Mailed check,20.4,266.6
8645-KOMJQ,Two year,Yes,Bank transfer (automatic),81.95,5601.4
0289-IVARM,Month-to-month,No,Electronic check,60.55,1982.6
9761-XUJWD,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9
4057-FKCZK,Two year,No,Bank transfer (automatic),82.5,4828.05
4291-TPNFG,Two year,Yes,Bank transfer (automatic),82.3,5980.55
6087-YPWHO,Two year,No,Mailed check,68.15,4808.7
3090-QFUVD,Month-to-month,No,Credit card (automatic),20.3,20.3
2237-ZFSMY,One year,Yes,Electronic check,95.55,3692.85
1722-LDZJS,One year,No,Credit card (automatic),20.2,1068.15
1818-ESQMW,Month-to-month,Yes,Electronic check,89.2,2383.6
4871-JTKJF,Month-to-month,Yes,Electronic check,69.65,69.65
1415-YFWLT,Month-to-month,Yes,Electronic check,89.3,89.3
7401-RUBNK,Month-to-month,No,Electronic check,74.8,1438.05
0506-YLVKJ,Two year,Yes,Mailed check,20.2,917.45
8661-BOYNW,Two year,Yes,Credit card (automatic),84.4,6096.45
6711-VTNRE,Month-to-month,Yes,Electronic check,87.55,3078.1
4815-GBTCD,Month-to-month,Yes,Electronic check,25.15,99.95
2805-AUFQN,Two year,No,Credit card (automatic),19.8,475.2
0980-PVMRC,Month-to-month,Yes,Electronic check,50.85,2036.55
7233-DRTRF,Month-to-month,Yes,Electronic check,102.4,6444.05
3500-RMZLT,Month-to-month,Yes,Mailed check,96.3,1426.75
3873-NFTGI,Month-to-month,Yes,Credit card (automatic),55.5,767.55
1162-ECVII,Two year,Yes,Bank transfer (automatic),109.75,7932.5
7048-GXDAY,Month-to-month,Yes,Electronic check,106.4,4040.65
8571-ZCMCX,Two year,Yes,Credit card (automatic),60.0,2768.65
1169-WCVAK,Month-to-month,Yes,Credit card (automatic),88.8,1672.35
4548-SDBKE,Month-to-month,Yes,Electronic check,85.2,474.8
8066-POXGX,Month-to-month,Yes,Electronic check,35.1,446.1
7129-CAKJW,Month-to-month,No,Bank transfer (automatic),80.05,1345.65
8695-ARGXZ,Month-to-month,Yes,Electronic check,75.55,2425.4
3570-YUEKJ,Month-to-month,Yes,Electronic check,49.55,2077.95
4143-OOBWZ,Month-to-month,Yes,Electronic check,81.3,416.3
1555-HAPSU,Two year,No,Credit card (automatic),23.9,1663.5
1697-NVVGY,Month-to-month,No,Bank transfer (automatic),66.4,1286.05
7854-EKTJL,Month-to-month,Yes,Electronic check,19.6,35.85
8464-EETCQ,Two year,No,Credit card (automatic),18.8,1094.35
2419-FSORS,Two year,Yes,Electronic check,108.4,7719.5
8132-YPVBX,Month-to-month,Yes,Mailed check,85.95,514.6
9102-IAYHT,Month-to-month,Yes,Electronic check,85.45,1451.6
6754-LZUKA,Two year,No,Bank transfer (automatic),80.9,4932.5
3422-LYEPQ,Month-to-month,Yes,Electronic check,71.0,71
8099-MZPUJ,Two year,No,Credit card (automatic),111.8,5443.65
0787-LHDYT,Month-to-month,Yes,Credit card (automatic),20.6,330.25
2642-DTVCO,Month-to-month,Yes,Electronic check,85.05,746.5
0374-IOEGQ,Month-to-month,No,Electronic check,44.6,122.7
4361-JEIVL,Month-to-month,Yes,Electronic check,44.4,44.4
3197-NNYNB,Two year,No,Credit card (automatic),105.1,6631.85
3396-DKDEL,Two year,Yes,Credit card (automatic),115.15,8250
1752-OZXFY,One year,Yes,Mailed check,59.8,3561.15
9066-QRSDU,One year,Yes,Electronic check,26.3,1763.55
9112-WSNPU,Month-to-month,No,Electronic check,70.55,2419
9867-NNXLC,Month-to-month,Yes,Mailed check,20.05,470.2
5321-NTRKC,Two year,No,Bank transfer (automatic),79.85,5234.95
1363-TXLSL,Month-to-month,Yes,Electronic check,70.3,70.3
9507-EXLTT,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35
3161-GETRM,Month-to-month,Yes,Credit card (automatic),90.05,3097
0402-OAMEN,Two year,No,Bank transfer (automatic),24.45,1709.1
6933-VLYFX,One year,No,Electronic check,59.95,1848.8
6754-WKSHP,One year,No,Bank transfer (automatic),25.35,723.3
9846-GKXAS,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75
6017-PPLPX,Month-to-month,Yes,Electronic check,70.45,1470.95
4976-LNFVV,Month-to-month,Yes,Credit card (automatic),34.3,577.15
5055-MGMGF,Month-to-month,Yes,Electronic check,105.05,6914.95
4641-FROLU,Two year,No,Mailed check,19.3,602.9
2862-JVEOY,One year,No,Mailed check,19.15,124.4
2969-QWUBZ,Month-to-month,No,Electronic check,51.4,96.8
9822-BIIGN,Month-to-month,No,Electronic check,71.85,3827.9
2077-MPJQO,Month-to-month,Yes,Electronic check,75.4,533.05
1534-OULXE,One year,Yes,Bank transfer (automatic),49.7,2961.4
7136-RVDTZ,One year,Yes,Electronic check,45.25,3264.45
2971-SGAFL,Month-to-month,Yes,Electronic check,78.75,995.35
1480-IVEVR,One year,Yes,Bank transfer (automatic),81.6,2815.25
2905-KFQUV,Month-to-month,Yes,Credit card (automatic),70.4,154.8
4581-SSPWD,Month-to-month,Yes,Electronic check,75.8,246.3
3370-HXOPH,Month-to-month,No,Electronic check,76.1,257.6
9391-YZEJW,One year,Yes,Bank transfer (automatic),94.0,5757.2
9958-MEKUC,Two year,No,Credit card (automatic),103.95,7517.7
0281-CNTZX,Two year,Yes,Bank transfer (automatic),19.95,1234.8
6927-WTFIV,Month-to-month,No,Credit card (automatic),71.3,1389.2
4118-CEVPF,One year,Yes,Bank transfer (automatic),110.8,3836.3
3398-ZOUAA,Month-to-month,Yes,Electronic check,69.1,1474.75
9114-VEPUF,One year,No,Electronic check,96.1,6001.45
7876-BEUTG,Month-to-month,Yes,Mailed check,48.8,720.1
2338-BQEZT,Month-to-month,Yes,Credit card (automatic),50.55,2832.75
9873-MNDKV,Month-to-month,Yes,Mailed check,44.65,472.25
0378-NHQXU,Month-to-month,No,Electronic check,88.25,1460.65
8241-JUIQO,One year,No,Bank transfer (automatic),19.45,1336.35
2194-IIQOF,Two year,No,Credit card (automatic),89.3,6388.65
4512-ZUIYL,Month-to-month,No,Bank transfer (automatic),70.0,153.05
9631-RXVJM,Two year,No,Mailed check,19.25,677.9
9584-EXCDZ,Month-to-month,No,Bank transfer (automatic),70.5,1165.6
7969-AULMZ,Month-to-month,Yes,Electronic check,97.35,2119.5
5093-FEGLU,Two year,No,Bank transfer (automatic),19.65,921.55
2621-UDNLU,Month-to-month,No,Mailed check,20.85,72
7526-IVLYU,Month-to-month,Yes,Mailed check,19.65,68.35
2428-HYUNX,Two year,Yes,Credit card (automatic),19.35,847.25
9214-EKVXR,Month-to-month,Yes,Mailed check,44.0,44
3410-MHHUM,One year,No,Electronic check,94.4,4295.35
0568-ONFPC,Month-to-month,Yes,Bank transfer (automatic),25.9,135
0733-VUNUW,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55
4550-EVXNY,Month-to-month,Yes,Electronic check,69.65,69.65
2122-YWVYA,Month-to-month,Yes,Electronic check,75.4,1380.4
2968-SSGAA,Month-to-month,Yes,Electronic check,100.6,1060.2
2296-DKZFP,Two year,No,Bank transfer (automatic),71.0,4386.2
4844-JJWUY,Month-to-month,Yes,Electronic check,86.0,86
6777-TGHTM,One year,Yes,Credit card (automatic),106.95,5785.5
8909-BOLNL,One year,No,Mailed check,21.2,52.05
6603-YRDCJ,Two year,Yes,Mailed check,61.05,2018.4
3538-WZPHD,Month-to-month,Yes,Electronic check,29.6,79.45
3229-USWAR,One year,Yes,Bank transfer (automatic),79.95,2727.3
2138-VFAPZ,Two year,Yes,Mailed check,19.7,263.65
6131-JLWZM,Month-to-month,Yes,Mailed check,20.3,275.4
4785-QRJHC,One year,Yes,Bank transfer (automatic),59.9,2816.65
0269-XFESX,One year,No,Mailed check,24.35,538.5
1709-EJDOX,Two year,No,Mailed check,19.75,948.9
4316-XCSLJ,Month-to-month,Yes,Mailed check,50.3,846.8
8610-WFCJF,Month-to-month,Yes,Electronic check,95.6,4783.5
9693-XMUOB,Month-to-month,Yes,Electronic check,50.25,2997.45
0383-CLDDA,Two year,Yes,Credit card (automatic),85.35,5897.4
4905-JEFDW,One year,Yes,Electronic check,41.6,470.6
2709-UQGNP,Month-to-month,Yes,Mailed check,51.65,524.5
3549-ZTMNH,Two year,Yes,Bank transfer (automatic),24.0,269.65
7881-INRLC,Month-to-month,Yes,Credit card (automatic),100.85,4740
8033-ATFAS,Month-to-month,Yes,Mailed check,59.85,2341.5
1635-NZATJ,Two year,No,Credit card (automatic),25.45,1789.65
0562-HKHML,Two year,No,Credit card (automatic),23.9,1626.4
8277-RVRSV,One year,No,Credit card (automatic),24.15,800.3
9943-VSZUV,Month-to-month,Yes,Mailed check,75.7,5060.85
0117-LFRMW,Month-to-month,No,Bank transfer (automatic),40.2,1448.8
6172-FECYY,Month-to-month,No,Electronic check,84.5,4254.85
7054-ENNGU,Month-to-month,No,Mailed check,50.85,466.6
1455-HFBXA,Two year,Yes,Credit card (automatic),91.6,4627.8
9402-CXWPL,One year,No,Electronic check,98.9,6838.6
1628-BIZYP,Month-to-month,Yes,Electronic check,85.0,85
1965-AKTSX,Month-to-month,Yes,Electronic check,78.95,1101.85
0082-LDZUE,Month-to-month,Yes,Mailed check,44.3,44.3
4786-UKSNZ,Month-to-month,No,Mailed check,20.2,20.2
5343-SGUBI,One year,Yes,Mailed check,80.2,4297.6
0856-NAOES,Month-to-month,No,Mailed check,60.9,414.1
1976-AZZPJ,Month-to-month,No,Mailed check,34.2,256.6
7248-VZQLC,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35
6156-UZDLF,One year,Yes,Credit card (automatic),87.15,2274.1
3099-OONVS,Month-to-month,No,Electronic check,54.3,1296.8
9500-WBGRP,Two year,Yes,Mailed check,19.1,1268.85
5183-KLYEM,Two year,Yes,Credit card (automatic),112.75,8192.6
5144-PQCDZ,Month-to-month,Yes,Mailed check,19.95,59.25
8514-VZHEB,Two year,No,Mailed check,19.5,1147.85
6625-IUTTT,Two year,No,Bank transfer (automatic),65.55,4361.55
9355-NPPFS,Month-to-month,Yes,Electronic check,78.8,2006.1
0068-FIGTF,One year,No,Mailed check,78.2,2078.95
5965-GGPRW,Two year,No,Bank transfer (automatic),105.25,7609.75
8035-PWSEV,Month-to-month,Yes,Electronic check,89.25,487.05
2236-HILPA,Two year,No,Credit card (automatic),20.65,1218.45
1840-BIUOG,One year,Yes,Electronic check,68.7,1416.2
1356-MKYSK,Month-to-month,No,Credit card (automatic),78.65,483.3
6080-LNESI,Two year,No,Mailed check,24.75,1234.6
1830-IPXVJ,Two year,No,Credit card (automatic),19.75,1311.6
5828-DWPIL,Month-to-month,Yes,Electronic check,89.1,5618.3
8398-TBIYD,Two year,Yes,Bank transfer (automatic),84.7,6185.15
0011-IGKFF,Month-to-month,Yes,Electronic check,98.0,1237.85
4192-GORJT,Month-to-month,Yes,Electronic check,94.45,498.1
6496-SLWHQ,Month-to-month,Yes,Electronic check,105.0,294.45
9912-GVSEQ,Month-to-month,Yes,Electronic check,93.85,2381.55
2931-FSOHN,Month-to-month,Yes,Electronic check,59.9,788.35
9418-RUKPH,Two year,Yes,Mailed check,19.95,756.4
5383-MMTWC,Month-to-month,Yes,Electronic check,84.0,613.4
9971-ZWPBF,Month-to-month,Yes,Electronic check,108.9,3625.2
4712-AUQZO,Month-to-month,No,Mailed check,33.6,550.35
9711-FJTBX,One year,Yes,Mailed check,85.85,4793.8
2908-ZTPNF,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2
7240-ETPTR,Month-to-month,Yes,Electronic check,48.75,442.2
2202-CUYXZ,Month-to-month,Yes,Electronic check,84.85,84.85
5995-OIGLP,Month-to-month,No,Mailed check,56.65,654.85
8421-WZOOW,Month-to-month,Yes,Credit card (automatic),95.3,5567.45
6261-RCVNS,One year,No,Credit card (automatic),73.9,3160.55
7951-QKZPL,Two year,Yes,Mailed check,24.5,740.3
1414-YADCW,Two year,No,Bank transfer (automatic),84.6,5706.2
8756-RDDLT,Month-to-month,No,Electronic check,44.95,3085.35
2862-PFNIK,Month-to-month,Yes,Electronic check,24.7,24.7
5816-QVHRX,Month-to-month,No,Credit card (automatic),100.3,3541.4
4430-YHXGG,Month-to-month,Yes,Mailed check,25.45,84.2
6888-SBYAI,Month-to-month,Yes,Mailed check,50.7,50.7
7395-XWZOY,Month-to-month,Yes,Credit card (automatic),55.0,1165.55
7169-YWAMK,Two year,No,Bank transfer (automatic),68.4,4855.35
3640-PHQXK,Month-to-month,Yes,Electronic check,89.9,2806.9
6877-LGWXO,Month-to-month,No,Electronic check,78.55,1422.65
6859-RKMZJ,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15
